path,relative_path,class,label,source
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_1936.png,train/Osteopenia/roiant12_1oa_1936.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_1938.png,train/Osteopenia/roiant12_1oa_1938.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_194.png,train/Osteopenia/roiant12_1oa_194.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_1941.png,train/Osteopenia/roiant12_1oa_1941.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_1943.png,train/Osteopenia/roiant12_1oa_1943.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_1945.png,train/Osteopenia/roiant12_1oa_1945.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_1947.png,train/Osteopenia/roiant12_1oa_1947.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_1949.png,train/Osteopenia/roiant12_1oa_1949.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_1950.png,train/Osteopenia/roiant12_1oa_1950.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_1952.png,train/Osteopenia/roiant12_1oa_1952.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_1954.png,train/Osteopenia/roiant12_1oa_1954.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_1956.png,train/Osteopenia/roiant12_1oa_1956.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_1958.png,train/Osteopenia/roiant12_1oa_1958.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_196.png,train/Osteopenia/roiant12_1oa_196.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_1961.png,train/Osteopenia/roiant12_1oa_1961.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_1963.png,train/Osteopenia/roiant12_1oa_1963.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_1965.png,train/Osteopenia/roiant12_1oa_1965.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_1967.png,train/Osteopenia/roiant12_1oa_1967.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_1969.png,train/Osteopenia/roiant12_1oa_1969.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_1970.png,train/Osteopenia/roiant12_1oa_1970.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_1972.png,train/Osteopenia/roiant12_1oa_1972.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_1974.png,train/Osteopenia/roiant12_1oa_1974.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_1976.png,train/Osteopenia/roiant12_1oa_1976.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_1978.png,train/Osteopenia/roiant12_1oa_1978.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_198.png,train/Osteopenia/roiant12_1oa_198.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_1981.png,train/Osteopenia/roiant12_1oa_1981.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_1983.png,train/Osteopenia/roiant12_1oa_1983.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_1985.png,train/Osteopenia/roiant12_1oa_1985.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_1987.png,train/Osteopenia/roiant12_1oa_1987.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_1989.png,train/Osteopenia/roiant12_1oa_1989.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_1990.png,train/Osteopenia/roiant12_1oa_1990.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_1992.png,train/Osteopenia/roiant12_1oa_1992.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_1994.png,train/Osteopenia/roiant12_1oa_1994.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_1996.png,train/Osteopenia/roiant12_1oa_1996.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_1998.png,train/Osteopenia/roiant12_1oa_1998.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2.png,train/Osteopenia/roiant12_1oa_2.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_200.png,train/Osteopenia/roiant12_1oa_200.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2001.png,train/Osteopenia/roiant12_1oa_2001.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2003.png,train/Osteopenia/roiant12_1oa_2003.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2005.png,train/Osteopenia/roiant12_1oa_2005.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2007.png,train/Osteopenia/roiant12_1oa_2007.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2009.png,train/Osteopenia/roiant12_1oa_2009.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2010.png,train/Osteopenia/roiant12_1oa_2010.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2012.png,train/Osteopenia/roiant12_1oa_2012.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2014.png,train/Osteopenia/roiant12_1oa_2014.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2016.png,train/Osteopenia/roiant12_1oa_2016.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2018.png,train/Osteopenia/roiant12_1oa_2018.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_202.png,train/Osteopenia/roiant12_1oa_202.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2021.png,train/Osteopenia/roiant12_1oa_2021.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2023.png,train/Osteopenia/roiant12_1oa_2023.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2025.png,train/Osteopenia/roiant12_1oa_2025.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2027.png,train/Osteopenia/roiant12_1oa_2027.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2029.png,train/Osteopenia/roiant12_1oa_2029.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2030.png,train/Osteopenia/roiant12_1oa_2030.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2032.png,train/Osteopenia/roiant12_1oa_2032.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2034.png,train/Osteopenia/roiant12_1oa_2034.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2036.png,train/Osteopenia/roiant12_1oa_2036.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2038.png,train/Osteopenia/roiant12_1oa_2038.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_204.png,train/Osteopenia/roiant12_1oa_204.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2041.png,train/Osteopenia/roiant12_1oa_2041.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2043.png,train/Osteopenia/roiant12_1oa_2043.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2045.png,train/Osteopenia/roiant12_1oa_2045.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2047.png,train/Osteopenia/roiant12_1oa_2047.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2049.png,train/Osteopenia/roiant12_1oa_2049.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2050.png,train/Osteopenia/roiant12_1oa_2050.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2052.png,train/Osteopenia/roiant12_1oa_2052.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2054.png,train/Osteopenia/roiant12_1oa_2054.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2056.png,train/Osteopenia/roiant12_1oa_2056.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2058.png,train/Osteopenia/roiant12_1oa_2058.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_206.png,train/Osteopenia/roiant12_1oa_206.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2061.png,train/Osteopenia/roiant12_1oa_2061.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2063.png,train/Osteopenia/roiant12_1oa_2063.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2065.png,train/Osteopenia/roiant12_1oa_2065.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2067.png,train/Osteopenia/roiant12_1oa_2067.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2069.png,train/Osteopenia/roiant12_1oa_2069.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2070.png,train/Osteopenia/roiant12_1oa_2070.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2072.png,train/Osteopenia/roiant12_1oa_2072.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2074.png,train/Osteopenia/roiant12_1oa_2074.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2076.png,train/Osteopenia/roiant12_1oa_2076.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2078.png,train/Osteopenia/roiant12_1oa_2078.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_208.png,train/Osteopenia/roiant12_1oa_208.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2081.png,train/Osteopenia/roiant12_1oa_2081.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2083.png,train/Osteopenia/roiant12_1oa_2083.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2085.png,train/Osteopenia/roiant12_1oa_2085.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2087.png,train/Osteopenia/roiant12_1oa_2087.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2089.png,train/Osteopenia/roiant12_1oa_2089.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2090.png,train/Osteopenia/roiant12_1oa_2090.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2092.png,train/Osteopenia/roiant12_1oa_2092.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2094.png,train/Osteopenia/roiant12_1oa_2094.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2096.png,train/Osteopenia/roiant12_1oa_2096.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2098.png,train/Osteopenia/roiant12_1oa_2098.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_21.png,train/Osteopenia/roiant12_1oa_21.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2100.png,train/Osteopenia/roiant12_1oa_2100.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2102.png,train/Osteopenia/roiant12_1oa_2102.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2104.png,train/Osteopenia/roiant12_1oa_2104.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2106.png,train/Osteopenia/roiant12_1oa_2106.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2108.png,train/Osteopenia/roiant12_1oa_2108.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_211.png,train/Osteopenia/roiant12_1oa_211.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2111.png,train/Osteopenia/roiant12_1oa_2111.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2113.png,train/Osteopenia/roiant12_1oa_2113.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2115.png,train/Osteopenia/roiant12_1oa_2115.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2117.png,train/Osteopenia/roiant12_1oa_2117.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2119.png,train/Osteopenia/roiant12_1oa_2119.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2120.png,train/Osteopenia/roiant12_1oa_2120.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2122.png,train/Osteopenia/roiant12_1oa_2122.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2124.png,train/Osteopenia/roiant12_1oa_2124.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2126.png,train/Osteopenia/roiant12_1oa_2126.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2128.png,train/Osteopenia/roiant12_1oa_2128.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_213.png,train/Osteopenia/roiant12_1oa_213.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2131.png,train/Osteopenia/roiant12_1oa_2131.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2133.png,train/Osteopenia/roiant12_1oa_2133.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2135.png,train/Osteopenia/roiant12_1oa_2135.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2137.png,train/Osteopenia/roiant12_1oa_2137.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2139.png,train/Osteopenia/roiant12_1oa_2139.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2140.png,train/Osteopenia/roiant12_1oa_2140.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2142.png,train/Osteopenia/roiant12_1oa_2142.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2144.png,train/Osteopenia/roiant12_1oa_2144.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2146.png,train/Osteopenia/roiant12_1oa_2146.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2148.png,train/Osteopenia/roiant12_1oa_2148.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_215.png,train/Osteopenia/roiant12_1oa_215.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2151.png,train/Osteopenia/roiant12_1oa_2151.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2153.png,train/Osteopenia/roiant12_1oa_2153.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2155.png,train/Osteopenia/roiant12_1oa_2155.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2157.png,train/Osteopenia/roiant12_1oa_2157.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2159.png,train/Osteopenia/roiant12_1oa_2159.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2160.png,train/Osteopenia/roiant12_1oa_2160.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2162.png,train/Osteopenia/roiant12_1oa_2162.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2164.png,train/Osteopenia/roiant12_1oa_2164.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2166.png,train/Osteopenia/roiant12_1oa_2166.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2168.png,train/Osteopenia/roiant12_1oa_2168.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_217.png,train/Osteopenia/roiant12_1oa_217.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2171.png,train/Osteopenia/roiant12_1oa_2171.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2173.png,train/Osteopenia/roiant12_1oa_2173.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2175.png,train/Osteopenia/roiant12_1oa_2175.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2177.png,train/Osteopenia/roiant12_1oa_2177.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2179.png,train/Osteopenia/roiant12_1oa_2179.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2180.png,train/Osteopenia/roiant12_1oa_2180.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2182.png,train/Osteopenia/roiant12_1oa_2182.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2184.png,train/Osteopenia/roiant12_1oa_2184.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2186.png,train/Osteopenia/roiant12_1oa_2186.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2188.png,train/Osteopenia/roiant12_1oa_2188.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_219.png,train/Osteopenia/roiant12_1oa_219.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2191.png,train/Osteopenia/roiant12_1oa_2191.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2193.png,train/Osteopenia/roiant12_1oa_2193.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2195.png,train/Osteopenia/roiant12_1oa_2195.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2197.png,train/Osteopenia/roiant12_1oa_2197.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2199.png,train/Osteopenia/roiant12_1oa_2199.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_220.png,train/Osteopenia/roiant12_1oa_220.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2201.png,train/Osteopenia/roiant12_1oa_2201.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2203.png,train/Osteopenia/roiant12_1oa_2203.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2205.png,train/Osteopenia/roiant12_1oa_2205.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2207.png,train/Osteopenia/roiant12_1oa_2207.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2209.png,train/Osteopenia/roiant12_1oa_2209.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2210.png,train/Osteopenia/roiant12_1oa_2210.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2212.png,train/Osteopenia/roiant12_1oa_2212.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2214.png,train/Osteopenia/roiant12_1oa_2214.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2216.png,train/Osteopenia/roiant12_1oa_2216.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_2218.png,train/Osteopenia/roiant12_1oa_2218.png,Osteopenia,1,roiant12
/kaggle/input/datasets/manojkumar722004/100x100/100x100/train/Osteopenia/roiant12_1oa_222.png,train/Osteopenia/roiant12_1oa_222.png,Osteopenia,1,roiant12
